ID_VIV,ID_HOG,UPM,VIV_SEL,HOGAR,RESUL_H,N_INF,R_SEL,CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,TOT_PER,FAC_HOG,FAC_HOG_AM,DOMINIO,EST_DIS,UPM_DIS
1360192.2,1360192.20.01,1360192,20,1,B,1,2,13,HIDALGO,34,LOLOTLA,4,338,,R,239,5812
1360192.05,1360192.05.01,1360192,5,1,B,2,1,13,HIDALGO,34,LOLOTLA,2,338,,R,239,5812
1360192.02,1360192.02.01,1360192,2,1,B,1,2,13,HIDALGO,34,LOLOTLA,4,338,,R,239,5812
1360192.03,1360192.03.01,1360192,3,1,A,6,4,13,HIDALGO,34,LOLOTLA,6,338,,R,239,5812
1360925.19,1360925.19.01,1360925,19,1,A,3,3,13,HIDALGO,34,LOLOTLA,5,337,,R,238,5846
1360925.1,1360925.10.01,1360925,10,1,B,1,1,13,HIDALGO,34,LOLOTLA,2,337,,R,238,5846
1360192.04,1360192.04.01,1360192,4,1,B,1,1,13,HIDALGO,34,LOLOTLA,1,338,,R,239,5812
1360192.01,1360192.01.01,1360192,1,1,B,2,2,13,HIDALGO,34,LOLOTLA,2,338,,R,239,5812
1360925.09,1360925.09.01,1360925,9,1,B,2,1,13,HIDALGO,34,LOLOTLA,2,337,,R,238,5846
1360925.2,1360925.20.01,1360925,20,1,B,1,1,13,HIDALGO,34,LOLOTLA,5,337,,R,238,5846
1360925.11,1360925.11.01,1360925,11,1,B,2,3,13,HIDALGO,34,LOLOTLA,9,337,,R,238,5846
1360925.08,1360925.08.01,1360925,8,1,B,2,2,13,HIDALGO,34,LOLOTLA,5,337,,R,238,5846
1360925.17,1360925.17.01,1360925,17,1,B,2,1,13,HIDALGO,34,LOLOTLA,4,337,,R,238,5846
1360925.18,1360925.18.01,1360925,18,1,B,1,1,13,HIDALGO,34,LOLOTLA,3,337,,R,238,5846
1360216.12,1360216.12.01,1360216,12,1,B,1,2,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,2,380,,R,239,5813
1360216.01,1360216.01.01,1360216,1,1,B,3,1,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,3,380,,R,239,5813
1360216.11,1360216.11.01,1360216,11,1,B,6,3,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,7,380,,R,239,5813
1360216.04,1360216.04.01,1360216,4,1,B,2,2,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,3,380,,R,239,5813
1360216.1,1360216.10.01,1360216,10,1,B,2,2,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,4,380,,R,239,5813
1360216.13,1360216.13.01,1360216,13,1,B,1,1,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,1,380,,R,239,5813
1360216.03,1360216.03.01,1360216,3,1,B,3,2,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,4,380,,R,239,5813
1360216.18,1360216.18.01,1360216,18,1,B,2,1,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,3,380,,R,239,5813
1360216.15,1360216.15.01,1360216,15,1,B,1,1,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,2,380,,R,239,5813
1360216.02,1360216.02.01,1360216,2,1,B,1,1,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,2,380,,R,239,5813
1360216.08,1360216.08.01,1360216,8,1,B,1,1,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,3,380,,R,239,5813
1360216.16,1360216.16.01,1360216,16,1,B,1,1,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,3,380,,R,239,5813
1360216.07,1360216.07.01,1360216,7,1,A,1,3,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,3,380,,R,239,5813
1360216.14,1360216.14.01,1360216,14,1,B,1,1,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,4,380,,R,239,5813
1360216.05,1360216.05.01,1360216,5,1,B,2,2,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,3,380,,R,239,5813
1360216.19,1360216.19.01,1360216,19,1,B,2,2,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,4,380,,R,239,5813
1360216.17,1360216.17.01,1360216,17,1,A,2,2,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,4,380,,R,239,5813
1360216.06,1360216.06.01,1360216,6,1,B,2,2,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,2,380,,R,239,5813
1360216.2,1360216.20.01,1360216,20,1,B,2,1,13,HIDALGO,41,MIXQUIAHUALA DE JUAREZ,4,380,,R,239,5813
1360227.18,1360227.18.01,1360227,18,1,B,1,1,13,HIDALGO,45,OMITLAN DE JUAREZ,1,300,,R,238,5814
1360227.19,1360227.19.01,1360227,19,1,B,1,1,13,HIDALGO,45,OMITLAN DE JUAREZ,4,300,,R,238,5814
1360227.14,1360227.14.01,1360227,14,1,A,2,2,13,HIDALGO,45,OMITLAN DE JUAREZ,4,300,,R,238,5814
1360227.15,1360227.15.01,1360227,15,1,B,2,1,13,HIDALGO,45,OMITLAN DE JUAREZ,2,300,,R,238,5814
1360227.16,1360227.16.01,1360227,16,1,B,2,2,13,HIDALGO,45,OMITLAN DE JUAREZ,2,300,,R,238,5814
1360227.03,1360227.03.01,1360227,3,1,B,1,2,13,HIDALGO,45,OMITLAN DE JUAREZ,2,300,,R,238,5814
1360227.17,1360227.17.01,1360227,17,1,B,2,2,13,HIDALGO,45,OMITLAN DE JUAREZ,6,300,,R,238,5814
1360227.1,1360227.10.01,1360227,10,1,A,1,3,13,HIDALGO,45,OMITLAN DE JUAREZ,4,300,,R,238,5814
1360227.09,1360227.09.01,1360227,9,1,B,1,1,13,HIDALGO,45,OMITLAN DE JUAREZ,2,300,,R,238,5814
1360227.08,1360227.08.01,1360227,8,1,A,2,1,13,HIDALGO,45,OMITLAN DE JUAREZ,6,300,,R,238,5814
1360227.04,1360227.04.01,1360227,4,1,B,1,2,13,HIDALGO,45,OMITLAN DE JUAREZ,3,300,,R,238,5814
1360227.12,1360227.12.01,1360227,12,1,A,1,2,13,HIDALGO,45,OMITLAN DE JUAREZ,3,300,,R,238,5814
1360227.02,1360227.02.01,1360227,2,1,B,2,1,13,HIDALGO,45,OMITLAN DE JUAREZ,2,300,,R,238,5814
1360227.01,1360227.01.01,1360227,1,1,B,1,2,13,HIDALGO,45,OMITLAN DE JUAREZ,2,300,,R,238,5814
1360227.13,1360227.13.01,1360227,13,1,B,2,2,13,HIDALGO,45,OMITLAN DE JUAREZ,2,300,,R,238,5814
1360227.11,1360227.11.01,1360227,11,1,B,2,1,13,HIDALGO,45,OMITLAN DE JUAREZ,4,300,,R,238,5814
1360227.05,1360227.05.01,1360227,5,1,B,1,2,13,HIDALGO,45,OMITLAN DE JUAREZ,3,300,,R,238,5814
1360256.06,1360256.06.01,1360256,6,1,A,1,1,13,HIDALGO,54,SAN SALVADOR,2,363,,R,239,5817
1360256.04,1360256.04.01,1360256,4,1,A,2,1,13,HIDALGO,54,SAN SALVADOR,4,363,,R,239,5817
1360256.14,1360256.14.01,1360256,14,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,1,363,,R,239,5817
1360256.05,1360256.05.01,1360256,5,1,B,1,3,13,HIDALGO,54,SAN SALVADOR,7,363,,R,239,5817
1360256.03,1360256.03.01,1360256,3,1,B,1,2,13,HIDALGO,54,SAN SALVADOR,3,363,,R,239,5817
1361172.01,1361172.01.01,1361172,1,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,1,323,,R,238,5856
1361167.2,1361167.20.01,1361167,20,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,2,430,,R,239,5855
1361172.02,1361172.02.01,1361172,2,1,A,1,1,13,HIDALGO,54,SAN SALVADOR,1,323,,R,238,5856
1360256.08,1360256.08.01,1360256,8,1,B,2,4,13,HIDALGO,54,SAN SALVADOR,6,363,,R,239,5817
1360256.13,1360256.13.01,1360256,13,1,A,1,1,13,HIDALGO,54,SAN SALVADOR,2,363,,R,239,5817
1360256.09,1360256.09.01,1360256,9,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,2,363,,R,239,5817
1361172.08,1361172.08.01,1361172,8,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,2,323,,R,238,5856
1361172.03,1361172.03.01,1361172,3,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,1,323,,R,238,5856
1360256.02,1360256.02.01,1360256,2,1,B,1,4,13,HIDALGO,54,SAN SALVADOR,8,363,,R,239,5817
1360256.11,1360256.11.01,1360256,11,1,B,2,1,13,HIDALGO,54,SAN SALVADOR,2,363,,R,239,5817
1360256.12,1360256.12.01,1360256,12,1,A,1,1,13,HIDALGO,54,SAN SALVADOR,6,363,,R,239,5817
1361172.13,1361172.13.01,1361172,13,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,3,323,,R,238,5856
1361172.05,1361172.05.01,1361172,5,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,1,323,,R,238,5856
1360256.01,1360256.01.01,1360256,1,1,B,1,2,13,HIDALGO,54,SAN SALVADOR,2,363,,R,239,5817
1361172.15,1361172.15.01,1361172,15,1,B,3,3,13,HIDALGO,54,SAN SALVADOR,5,323,,R,238,5856
1361176.2,1361176.20.01,1361176,20,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,2,402,,R,239,5857
1361172.16,1361172.16.01,1361172,16,1,B,1,3,13,HIDALGO,54,SAN SALVADOR,6,323,,R,238,5856
1361172.04,1361172.04.01,1361172,4,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,2,323,,R,238,5856
1361172.06,1361172.06.01,1361172,6,1,B,2,1,13,HIDALGO,54,SAN SALVADOR,4,323,,R,238,5856
1360256.19,1360256.19.01,1360256,19,1,A,1,1,13,HIDALGO,54,SAN SALVADOR,3,363,,R,239,5817
1360256.2,1360256.20.01,1360256,20,1,B,2,1,13,HIDALGO,54,SAN SALVADOR,5,363,,R,239,5817
1360256.1,1360256.10.01,1360256,10,1,B,3,3,13,HIDALGO,54,SAN SALVADOR,4,363,,R,239,5817
1361172.09,1361172.09.01,1361172,9,1,A,5,5,13,HIDALGO,54,SAN SALVADOR,6,323,,R,238,5856
1361172.1,1361172.10.01,1361172,10,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,3,323,,R,238,5856
1361172.11,1361172.11.01,1361172,11,1,B,1,2,13,HIDALGO,54,SAN SALVADOR,6,323,,R,238,5856
1360256.15,1360256.15.01,1360256,15,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,2,363,,R,239,5817
1360256.16,1360256.16.01,1360256,16,1,B,1,2,13,HIDALGO,54,SAN SALVADOR,3,363,,R,239,5817
1361167.19,1361167.19.01,1361167,19,1,A,2,1,13,HIDALGO,54,SAN SALVADOR,4,430,,R,239,5855
1361176.19,1361176.19.01,1361176,19,1,B,2,1,13,HIDALGO,54,SAN SALVADOR,5,402,,R,239,5857
1361176.09,1361176.09.01,1361176,9,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,2,402,,R,239,5857
1360256.17,1360256.17.01,1360256,17,1,B,2,1,13,HIDALGO,54,SAN SALVADOR,2,363,,R,239,5817
1360256.18,1360256.18.01,1360256,18,1,A,2,2,13,HIDALGO,54,SAN SALVADOR,4,363,,R,239,5817
1361172.17,1361172.17.01,1361172,17,1,B,1,2,13,HIDALGO,54,SAN SALVADOR,2,323,,R,238,5856
1361172.17,1361172.17.02,1361172,17,2,A,2,3,13,HIDALGO,54,SAN SALVADOR,5,323,,R,238,5856
1361176.01,1361176.01.01,1361176,1,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,2,402,,R,239,5857
1361167.16,1361167.16.01,1361167,16,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,3,430,,R,239,5855
1361167.16,1361167.16.02,1361167,16,2,B,1,1,13,HIDALGO,54,SAN SALVADOR,3,430,,R,239,5855
1361167.17,1361167.17.01,1361167,17,1,A,1,1,13,HIDALGO,54,SAN SALVADOR,3,430,,R,239,5855
1361172.12,1361172.12.01,1361172,12,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,3,323,,R,238,5856
1361172.14,1361172.14.01,1361172,14,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,2,323,,R,238,5856
1361176.07,1361176.07.01,1361176,7,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,4,402,,R,239,5857
1361176.08,1361176.08.01,1361176,8,1,B,3,3,13,HIDALGO,54,SAN SALVADOR,5,402,,R,239,5857
1361167.05,1361167.05.01,1361167,5,1,A,2,2,13,HIDALGO,54,SAN SALVADOR,5,430,,R,239,5855
1361167.07,1361167.07.01,1361167,7,1,B,2,1,13,HIDALGO,54,SAN SALVADOR,3,430,,R,239,5855
1361176.02,1361176.02.01,1361176,2,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,4,402,,R,239,5857
1361176.1,1361176.10.01,1361176,10,1,A,1,2,13,HIDALGO,54,SAN SALVADOR,3,402,,R,239,5857
1361176.11,1361176.11.01,1361176,11,1,A,1,1,13,HIDALGO,54,SAN SALVADOR,3,402,,R,239,5857
1361172.18,1361172.18.01,1361172,18,1,B,2,1,13,HIDALGO,54,SAN SALVADOR,5,323,,R,238,5856
1361167.17,1361167.17.02,1361167,17,2,B,1,2,13,HIDALGO,54,SAN SALVADOR,2,430,,R,239,5855
1361176.15,1361176.15.01,1361176,15,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,5,402,,R,239,5857
1361176.16,1361176.16.01,1361176,16,1,A,2,3,13,HIDALGO,54,SAN SALVADOR,3,402,,R,239,5857
1361176.17,1361176.17.01,1361176,17,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,2,402,,R,239,5857
1361167.03,1361167.03.01,1361167,3,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,1,430,,R,239,5855
1361167.18,1361167.18.01,1361167,18,1,B,3,3,13,HIDALGO,54,SAN SALVADOR,5,430,,R,239,5855
1361176.18,1361176.18.01,1361176,18,1,A,3,3,13,HIDALGO,54,SAN SALVADOR,3,402,,R,239,5857
1361167.02,1361167.02.01,1361167,2,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,6,430,,R,239,5855
1361176.12,1361176.12.01,1361176,12,1,B,2,1,13,HIDALGO,54,SAN SALVADOR,4,402,,R,239,5857
1361176.14,1361176.14.01,1361176,14,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,1,402,,R,239,5857
1361167.08,1361167.08.01,1361167,8,1,B,2,1,13,HIDALGO,54,SAN SALVADOR,8,430,,R,239,5855
1361167.09,1361167.09.01,1361167,9,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,4,430,,R,239,5855
1361176.04,1361176.04.01,1361176,4,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,4,402,,R,239,5857
1361176.05,1361176.05.01,1361176,5,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,1,402,,R,239,5857
1361172.2,1361172.20.01,1361172,20,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,4,323,,R,238,5856
1361176.03,1361176.03.01,1361176,3,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,2,402,,R,239,5857
1361167.15,1361167.15.01,1361167,15,1,B,3,4,13,HIDALGO,54,SAN SALVADOR,6,430,,R,239,5855
1361167.1,1361167.10.01,1361167,10,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,7,430,,R,239,5855
1361176.06,1361176.06.01,1361176,6,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,1,402,,R,239,5857
1361167.04,1361167.04.01,1361167,4,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,2,430,,R,239,5855
1361167.01,1361167.01.01,1361167,1,1,B,1,1,13,HIDALGO,54,SAN SALVADOR,5,430,,R,239,5855
1361167.12,1361167.12.01,1361167,12,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,6,430,,R,239,5855
1361172.19,1361172.19.01,1361172,19,1,B,1,2,13,HIDALGO,54,SAN SALVADOR,3,323,,R,238,5856
1361167.13,1361167.13.01,1361167,13,1,B,2,2,13,HIDALGO,54,SAN SALVADOR,5,430,,R,239,5855
1361176.13,1361176.13.01,1361176,13,1,A,1,2,13,HIDALGO,54,SAN SALVADOR,5,402,,R,239,5857
1361167.11,1361167.11.01,1361167,11,1,A,4,4,13,HIDALGO,54,SAN SALVADOR,4,430,,R,239,5855
1361224.06,1361224.06.01,1361224,6,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,4,317,,R,238,5860
1360298.05,1360298.05.01,1360298,5,1,B,2,4,13,HIDALGO,59,TECOZAUTLA,5,250,,R,238,5819
1361224.09,1361224.09.01,1361224,9,1,B,1,2,13,HIDALGO,59,TECOZAUTLA,7,317,,R,238,5860
1361224.05,1361224.05.01,1361224,5,1,B,2,1,13,HIDALGO,59,TECOZAUTLA,4,317,,R,238,5860
1361224.14,1361224.14.01,1361224,14,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,4,317,,R,238,5860
1361224.1,1361224.10.01,1361224,10,1,B,2,2,13,HIDALGO,59,TECOZAUTLA,4,317,,R,238,5860
1361224.04,1361224.04.01,1361224,4,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,4,317,,R,238,5860
1361224.13,1361224.13.01,1361224,13,1,B,3,4,13,HIDALGO,59,TECOZAUTLA,6,317,,R,238,5860
1360298.04,1360298.04.01,1360298,4,1,A,2,2,13,HIDALGO,59,TECOZAUTLA,2,250,,R,238,5819
1361224.15,1361224.15.01,1361224,15,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,4,317,,R,238,5860
1361224.11,1361224.11.01,1361224,11,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,2,317,,R,238,5860
1361224.03,1361224.03.01,1361224,3,1,B,2,2,13,HIDALGO,59,TECOZAUTLA,5,317,,R,238,5860
1360298.1,1360298.10.01,1360298,10,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,5,250,,R,238,5819
1360298.02,1360298.02.01,1360298,2,1,A,1,1,13,HIDALGO,59,TECOZAUTLA,1,250,,R,238,5819
1361224.06,1361224.06.02,1361224,6,2,A,1,1,13,HIDALGO,59,TECOZAUTLA,2,317,,R,238,5860
1360298.08,1360298.08.01,1360298,8,1,B,2,1,13,HIDALGO,59,TECOZAUTLA,4,250,,R,238,5819
1361238.17,1361238.17.01,1361238,17,1,B,1,2,13,HIDALGO,59,TECOZAUTLA,3,329,,R,238,5861
1360298.11,1360298.11.01,1360298,11,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,4,250,,R,238,5819
1360298.12,1360298.12.01,1360298,12,1,B,2,1,13,HIDALGO,59,TECOZAUTLA,3,250,,R,238,5819
1360298.14,1360298.14.01,1360298,14,1,B,2,2,13,HIDALGO,59,TECOZAUTLA,2,250,,R,238,5819
1361224.02,1361224.02.01,1361224,2,1,B,1,6,13,HIDALGO,59,TECOZAUTLA,9,317,,R,238,5860
1360298.01,1360298.01.01,1360298,1,1,B,1,2,13,HIDALGO,59,TECOZAUTLA,2,250,,R,238,5819
1360298.16,1360298.16.01,1360298,16,1,B,1,2,13,HIDALGO,59,TECOZAUTLA,2,250,,R,238,5819
1360298.06,1360298.06.01,1360298,6,1,B,1,2,13,HIDALGO,59,TECOZAUTLA,2,250,,R,238,5819
1360298.07,1360298.07.01,1360298,7,1,A,1,2,13,HIDALGO,59,TECOZAUTLA,4,250,,R,238,5819
1361224.17,1361224.17.01,1361224,17,1,A,1,1,13,HIDALGO,59,TECOZAUTLA,3,317,,R,238,5860
1361224.18,1361224.18.01,1361224,18,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,1,317,,R,238,5860
1361224.19,1361224.19.01,1361224,19,1,B,2,6,13,HIDALGO,59,TECOZAUTLA,9,317,,R,238,5860
1361224.12,1361224.12.01,1361224,12,1,B,2,1,13,HIDALGO,59,TECOZAUTLA,4,317,,R,238,5860
1360291.01,1360291.01.01,1360291,1,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,4,403,,R,239,5818
1361238.18,1361238.18.01,1361238,18,1,B,2,1,13,HIDALGO,59,TECOZAUTLA,6,329,,R,238,5861
1361238.19,1361238.19.01,1361238,19,1,B,3,5,13,HIDALGO,59,TECOZAUTLA,11,329,,R,238,5861
1361238.2,1361238.20.01,1361238,20,1,B,5,7,13,HIDALGO,59,TECOZAUTLA,7,329,,R,238,5861
1360298.13,1360298.13.01,1360298,13,1,B,2,1,13,HIDALGO,59,TECOZAUTLA,4,250,,R,238,5819
1360298.15,1360298.15.01,1360298,15,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,2,250,,R,238,5819
1360291.09,1360291.09.01,1360291,9,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,1,403,,R,239,5818
1360298.03,1360298.03.01,1360298,3,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,2,250,,R,238,5819
1361224.16,1361224.16.01,1361224,16,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,3,317,,R,238,5860
1360298.17,1360298.17.01,1360298,17,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,1,250,,R,238,5819
1360298.18,1360298.18.01,1360298,18,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,2,250,,R,238,5819
1360298.19,1360298.19.01,1360298,19,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,1,250,,R,238,5819
1361224.2,1361224.20.01,1361224,20,1,B,2,1,13,HIDALGO,59,TECOZAUTLA,8,317,,R,238,5860
1360291.15,1360291.15.01,1360291,15,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,1,403,,R,239,5818
1360291.02,1360291.02.01,1360291,2,1,B,1,2,13,HIDALGO,59,TECOZAUTLA,4,403,,R,239,5818
1360291.03,1360291.03.01,1360291,3,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,1,403,,R,239,5818
1360291.18,1360291.18.01,1360291,18,1,B,2,2,13,HIDALGO,59,TECOZAUTLA,2,403,,R,239,5818
1361224.01,1361224.01.01,1361224,1,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,5,317,,R,238,5860
1360291.07,1360291.07.01,1360291,7,1,B,2,2,13,HIDALGO,59,TECOZAUTLA,2,403,,R,239,5818
1360291.08,1360291.08.01,1360291,8,1,A,1,1,13,HIDALGO,59,TECOZAUTLA,4,403,,R,239,5818
1361238.07,1361238.07.01,1361238,7,1,B,2,2,13,HIDALGO,59,TECOZAUTLA,2,329,,R,238,5861
1360291.1,1360291.10.01,1360291,10,1,A,1,1,13,HIDALGO,59,TECOZAUTLA,1,403,,R,239,5818
1361238.09,1361238.09.01,1361238,9,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,2,329,,R,238,5861
1360291.11,1360291.11.01,1360291,11,1,B,2,2,13,HIDALGO,59,TECOZAUTLA,4,403,,R,239,5818
1360291.12,1360291.12.01,1360291,12,1,B,1,2,13,HIDALGO,59,TECOZAUTLA,3,403,,R,239,5818
1360291.14,1360291.14.01,1360291,14,1,B,2,1,13,HIDALGO,59,TECOZAUTLA,2,403,,R,239,5818
1360298.21,1360298.21.01,1360298,21,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,1,250,,R,238,5819
1360291.16,1360291.16.01,1360291,16,1,B,4,2,13,HIDALGO,59,TECOZAUTLA,4,403,,R,239,5818
1360291.17,1360291.17.01,1360291,17,1,A,1,3,13,HIDALGO,59,TECOZAUTLA,5,403,,R,239,5818
1361238.03,1361238.03.01,1361238,3,1,B,3,1,13,HIDALGO,59,TECOZAUTLA,7,329,,R,238,5861
1360291.19,1360291.19.01,1360291,19,1,B,2,1,13,HIDALGO,59,TECOZAUTLA,3,403,,R,239,5818
1361238.08,1361238.08.01,1361238,8,1,B,2,2,13,HIDALGO,59,TECOZAUTLA,6,329,,R,238,5861
1361238.04,1361238.04.01,1361238,4,1,B,2,3,13,HIDALGO,59,TECOZAUTLA,5,329,,R,238,5861
1361238.05,1361238.05.01,1361238,5,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,2,329,,R,238,5861
1361238.06,1361238.06.01,1361238,6,1,B,2,2,13,HIDALGO,59,TECOZAUTLA,2,329,,R,238,5861
1361238.13,1361238.13.01,1361238,13,1,B,2,2,13,HIDALGO,59,TECOZAUTLA,5,329,,R,238,5861
1361238.01,1361238.01.01,1361238,1,1,B,2,1,13,HIDALGO,59,TECOZAUTLA,2,329,,R,238,5861
1361238.1,1361238.10.01,1361238,10,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,3,329,,R,238,5861
1360298.2,1360298.20.01,1360298,20,1,B,2,2,13,HIDALGO,59,TECOZAUTLA,4,250,,R,238,5819
1360291.05,1360291.05.01,1360291,5,1,A,1,1,13,HIDALGO,59,TECOZAUTLA,4,403,,R,239,5818
1360291.13,1360291.13.01,1360291,13,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,3,403,,R,239,5818
1361238.02,1361238.02.01,1361238,2,1,B,2,1,13,HIDALGO,59,TECOZAUTLA,3,329,,R,238,5861
1361238.16,1361238.16.01,1361238,16,1,A,2,4,13,HIDALGO,59,TECOZAUTLA,9,329,,R,238,5861
1361238.11,1361238.11.01,1361238,11,1,B,1,2,13,HIDALGO,59,TECOZAUTLA,12,329,,R,238,5861
1361238.14,1361238.14.01,1361238,14,1,B,1,1,13,HIDALGO,59,TECOZAUTLA,2,329,,R,238,5861
1361238.15,1361238.15.01,1361238,15,1,B,1,3,13,HIDALGO,59,TECOZAUTLA,5,329,,R,238,5861
1361238.12,1361238.12.01,1361238,12,1,B,2,2,13,HIDALGO,59,TECOZAUTLA,3,329,,R,238,5861
1360362.12,1360362.12.01,1360362,12,1,B,1,1,13,HIDALGO,68,TIANGUISTENGO,2,288,,R,239,5823
1360362.07,1360362.07.01,1360362,7,1,B,2,2,13,HIDALGO,68,TIANGUISTENGO,4,288,,R,239,5823
1360362.19,1360362.19.01,1360362,19,1,B,1,1,13,HIDALGO,68,TIANGUISTENGO,3,288,,R,239,5823
1360362.08,1360362.08.01,1360362,8,1,B,2,1,13,HIDALGO,68,TIANGUISTENGO,2,288,,R,239,5823
1360362.1,1360362.10.01,1360362,10,1,B,1,2,13,HIDALGO,68,TIANGUISTENGO,2,288,,R,239,5823
1360362.11,1360362.11.01,1360362,11,1,B,2,6,13,HIDALGO,68,TIANGUISTENGO,8,288,,R,239,5823
1361326.11,1361326.11.01,1361326,11,1,B,2,1,13,HIDALGO,68,TIANGUISTENGO,3,434,,R,238,5864
1360362.08,1360362.08.02,1360362,8,2,B,2,1,13,HIDALGO,68,TIANGUISTENGO,2,288,,R,239,5823
1360362.18,1360362.18.01,1360362,18,1,B,2,1,13,HIDALGO,68,TIANGUISTENGO,6,288,,R,239,5823
1360362.16,1360362.16.01,1360362,16,1,B,1,1,13,HIDALGO,68,TIANGUISTENGO,4,288,,R,239,5823
1360362.05,1360362.05.01,1360362,5,1,B,2,2,13,HIDALGO,68,TIANGUISTENGO,3,288,,R,239,5823
1360362.12,1360362.12.02,1360362,12,2,B,2,2,13,HIDALGO,68,TIANGUISTENGO,4,288,,R,239,5823
1360362.21,1360362.21.01,1360362,21,1,B,1,1,13,HIDALGO,68,TIANGUISTENGO,2,288,,R,239,5823
1360362.09,1360362.09.01,1360362,9,1,B,2,2,13,HIDALGO,68,TIANGUISTENGO,5,288,,R,239,5823
1360362.1,1360362.10.02,1360362,10,2,B,1,2,13,HIDALGO,68,TIANGUISTENGO,4,288,,R,239,5823
1360362.2,1360362.20.01,1360362,20,1,B,3,1,13,HIDALGO,68,TIANGUISTENGO,4,288,,R,239,5823
1361326.12,1361326.12.01,1361326,12,1,B,2,2,13,HIDALGO,68,TIANGUISTENGO,4,434,,R,238,5864
1361326.14,1361326.14.01,1361326,14,1,B,2,1,13,HIDALGO,68,TIANGUISTENGO,5,434,,R,238,5864
